_id,province,district,sector,cell,village
66d9c38e0bc303fcbe4cfb4b,Kigali city,Nyarugenge,Gitega,Akabahizi,Vugizo
66d9c38e0bc303fcbe4cfb60,Kigali city,Nyarugenge,Gitega,Kinyange,Isangano
66d9c38e0bc303fcbe4cfb6e,Kigali city,Nyarugenge,Gitega,Kora,Mpazi
66d9c38e0bc303fcbe4cfb71,Kigali city,Nyarugenge,Gitega,Kora,Ubumwe
66d9c38e0bc303fcbe4cfb7e,Kigali city,Nyarugenge,Kanyinya,Nzove,Rutagara Ii
66d9c38e0bc303fcbe4cfb46,Kigali city,Nyarugenge,Gitega,Akabahizi,Ubumwe
66d9c38e0bc303fcbe4cfb51,Kigali city,Nyarugenge,Gitega,Gacyamo,Amahoro
66d9c38e0bc303fcbe4cfb70,Kigali city,Nyarugenge,Gitega,Kora,Rugari
66d9c38e0bc303fcbe4cfb77,Kigali city,Nyarugenge,Kanyinya,Nyamweru,Ruhengeri
66d9c38e0bc303fcbe4cfb69,Kigali city,Nyarugenge,Gitega,Kora,Isangano
66d9c38e0bc303fcbe4cfb95,Kigali city,Nyarugenge,Kigali,Mwendo,Isangano
66d9c38e0bc303fcbe4cfb9a,Kigali city,Nyarugenge,Kigali,Mwendo,Ubuzima
66d9c38e0bc303fcbe4cfba0,Kigali city,Nyarugenge,Kigali,Nyabugogo,Kamenge
66d9c38e0bc303fcbe4cfbac,Kigali city,Nyarugenge,Kigali,Ruriba,Ryamakomari
66d9c38e0bc303fcbe4cfbad,Kigali city,Nyarugenge,Kigali,Ruriba,Tubungo
66d9c38e0bc303fcbe4cfbb8,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Isimbi
66d9c38e0bc303fcbe4cfbc1,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Rurama
66d9c38e0bc303fcbe4cfbcc,Kigali city,Nyarugenge,Kimisagara,Katabaro,Ubumwe
66d9c38e0bc303fcbe4cfbd7,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Gakaraza
66d9c38e0bc303fcbe4cfbde,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Kove
66d9c38e0bc303fcbe4cfbb6,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Buhoro
66d9c38e0bc303fcbe4cfbba,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Karama
66d9c38e0bc303fcbe4cfbc8,Kigali city,Nyarugenge,Kimisagara,Katabaro,Inganzo
66d9c38e0bc303fcbe4cfbd9,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Ihuriro
66d9c38e0bc303fcbe4cfb92,Kigali city,Nyarugenge,Kigali,Mwendo,Amahoro
66d9c38e0bc303fcbe4cfbaa,Kigali city,Nyarugenge,Kigali,Ruriba,Ruriba
66d9c38e0bc303fcbe4cfbbe,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Munini
66d9c38e0bc303fcbe4cfbc5,Kigali city,Nyarugenge,Kimisagara,Katabaro,Akishinge
66d9c38e0bc303fcbe4cfbd4,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Buhoro
66d9c38e0bc303fcbe4cfbdc,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Kigina
66d9c38e0bc303fcbe4cfbf6,Kigali city,Nyarugenge,Mageragere,Mataba,Karambi
66d9c38e0bc303fcbe4cfbf7,Kigali city,Nyarugenge,Mageragere,Mataba,Kwisanga
66d9c38e0bc303fcbe4cfb87,Kigali city,Nyarugenge,Kigali,Kigali,Gisenga
66d9c38e0bc303fcbe4cfb93,Kigali city,Nyarugenge,Kigali,Mwendo,Amajyambere
66d9c38e0bc303fcbe4cfb9f,Kigali city,Nyarugenge,Kigali,Nyabugogo,Kadobogo
66d9c38e0bc303fcbe4cfbab,Kigali city,Nyarugenge,Kigali,Ruriba,Ruzigimbogo
66d9c38e0bc303fcbe4cfbbc,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Kigabiro
66d9c38e0bc303fcbe4cfbce,Kigali city,Nyarugenge,Kimisagara,Katabaro,Umubano
66d9c38e0bc303fcbe4cfbd6,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Byimana
66d9c38e0bc303fcbe4cfbe1,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Nyagakoki
66d9c38e0bc303fcbe4cfbec,Kigali city,Nyarugenge,Mageragere,Kavumu,Ayabatanga
66d9c38e0bc303fcbe4cfbf1,Kigali city,Nyarugenge,Mageragere,Kavumu,Nyakabingo
66d9c38e0bc303fcbe4cfc02,Kigali city,Nyarugenge,Mageragere,Nyarufunzo,Akamashinge
66d9c38e0bc303fcbe4cfc06,Kigali city,Nyarugenge,Mageragere,Nyarufunzo,Rubete
66d9c38e0bc303fcbe4cfc11,Kigali city,Nyarugenge,Mageragere,Runzenze,Uwurugenge
66d9c38e0bc303fcbe4cfc18,Kigali city,Nyarugenge,Muhima,Kabasengerezi,Icyeza
66d9c38e0bc303fcbe4cfc19,Kigali city,Nyarugenge,Muhima,Kabasengerezi,Ikana
66d9c38e0bc303fcbe4cfc28,Kigali city,Nyarugenge,Muhima,Nyabugogo,Umutekano
66d9c38e0bc303fcbe4cfc39,Kigali city,Nyarugenge,Nyakabanda,Munanira I,Kabusunzu
66d9c38e0bc303fcbe4cfc54,Kigali city,Nyarugenge,Nyamirambo,Cyivugiza,Amizero
66d9c38e0bc303fcbe4cfc61,Kigali city,Nyarugenge,Nyamirambo,Gasharu,Kagunga
66d9c38e0bc303fcbe4cfc66,Kigali city,Nyarugenge,Nyamirambo,Mumena,Akarekare
66d9c38e0bc303fcbe4cfc75,Kigali city,Nyarugenge,Nyamirambo,Rugarama,Tetero
66d9c38e0bc303fcbe4cfc80,Kigali city,Nyarugenge,Nyarugenge,Biryogo,Nyiranuma
66d9c38e0bc303fcbe4cfc9d,Kigali city,Nyarugenge,Rwezamenyo,Rwezamenyo I,Indatwa
66d9c38e0bc303fcbe4cfca3,Kigali city,Gasabo,Bumbogo,Kinyaga,Akakaza
66d9c38e0bc303fcbe4cfcad,Kigali city,Gasabo,Bumbogo,Musave,Rebero
66d9c38e0bc303fcbe4cfc27,Kigali city,Nyarugenge,Muhima,Nyabugogo,Ubucuruzi
66d9c38e0bc303fcbe4cfc30,Kigali city,Nyarugenge,Muhima,Tetero,Intiganda
66d9c38e0bc303fcbe4cfc4d,Kigali city,Nyarugenge,Nyakabanda,Nyakabanda I,Rwagitanga
66d9c38e0bc303fcbe4cfc53,Kigali city,Nyarugenge,Nyakabanda,Nyakabanda Ii,Kirwa
66d9c38e0bc303fcbe4cfc5e,Kigali city,Nyarugenge,Nyamirambo,Cyivugiza,Munini
66d9c38e0bc303fcbe4cfc83,Kigali city,Nyarugenge,Nyarugenge,Kiyovu,Cercle Sportif
66d9c38e0bc303fcbe4cfc85,Kigali city,Nyarugenge,Nyarugenge,Kiyovu,Imena
66d9c38e0bc303fcbe4cfc9a,Kigali city,Nyarugenge,Rwezamenyo,Kabuguru Ii,Mutara
66d9c38e0bc303fcbe4cfca4,Kigali city,Gasabo,Bumbogo,Kinyaga,Kigarama
66d9c38e0bc303fcbe4cfcaf,Kigali city,Gasabo,Bumbogo,Mvuzo,Kigabiro
66d9c38e0bc303fcbe4cfcb1,Kigali city,Gasabo,Bumbogo,Mvuzo,Murarambo
66d9c38e0bc303fcbe4cfc03,Kigali city,Nyarugenge,Mageragere,Nyarufunzo,Maya
66d9c38e0bc303fcbe4cfc04,Kigali city,Nyarugenge,Mageragere,Nyarufunzo,Nyarufunzo
66d9c38e0bc303fcbe4cfc05,Kigali city,Nyarugenge,Mageragere,Nyarufunzo,Nyarurama
66d9c38e0bc303fcbe4cfc0f,Kigali city,Nyarugenge,Mageragere,Runzenze,Nkomero
66d9c38e0bc303fcbe4cfc16,Kigali city,Nyarugenge,Muhima,Amahoro,Ubuzima
66d9c38e0bc303fcbe4cfc3f,Kigali city,Nyarugenge,Nyakabanda,Munanira Ii,Kamwiza
66d9c38e0bc303fcbe4cfc43,Kigali city,Nyarugenge,Nyakabanda,Munanira Ii,Kokobe
66d9c38e0bc303fcbe4cfc47,Kigali city,Nyarugenge,Nyakabanda,Nyakabanda I,Gapfupfu
66d9c38e0bc303fcbe4cfc51,Kigali city,Nyarugenge,Nyakabanda,Nyakabanda Ii,Karujongi
66d9c38e0bc303fcbe4cfc5c,Kigali city,Nyarugenge,Nyamirambo,Cyivugiza,Muhabura
66d9c38e0bc303fcbe4cfc5d,Kigali city,Nyarugenge,Nyamirambo,Cyivugiza,Muhoza
66d9c38e0bc303fcbe4cfc65,Kigali city,Nyarugenge,Nyamirambo,Mumena,Akanyirazaninka
66d9c38e0bc303fcbe4cfc67,Kigali city,Nyarugenge,Nyamirambo,Mumena,Akatabaro
66d9c38e0bc303fcbe4cfc69,Kigali city,Nyarugenge,Nyamirambo,Mumena,Itaba
66d9c38e0bc303fcbe4cfc70,Kigali city,Nyarugenge,Nyamirambo,Rugarama,Riba
66d9c38e0bc303fcbe4cfc8a,Kigali city,Nyarugenge,Nyarugenge,Kiyovu,Isibo
66d9c38e0bc303fcbe4cfc90,Kigali city,Nyarugenge,Nyarugenge,Rwampara,Intwari
66d9c38e0bc303fcbe4cfc99,Kigali city,Nyarugenge,Rwezamenyo,Kabuguru Ii,Gasabo
66d9c38e0bc303fcbe4cfca1,Kigali city,Nyarugenge,Rwezamenyo,Rwezamenyo Ii,Umucyo
66d9c38e0bc303fcbe4cfca5,Kigali city,Gasabo,Bumbogo,Kinyaga,Kingabo
66d9c38e0bc303fcbe4cfcb4,Kigali city,Gasabo,Bumbogo,Mvuzo,Rukoma
66d9c38e0bc303fcbe4cfcba,Kigali city,Gasabo,Bumbogo,Nkuzuzu,Akabenejuru
66d9c38e0bc303fcbe4cfcc3,Kigali city,Gasabo,Bumbogo,Nyabikenke,Kayenzi
66d9c38e0bc303fcbe4cfcce,Kigali city,Gasabo,Bumbogo,Nyagasozi,Nyagasambu
66d9c38e0bc303fcbe4cfcf5,Kigali city,Gasabo,Gatsata,Nyamugari,Nyakariba
66d9c38e0bc303fcbe4cfd09,Kigali city,Gasabo,Gikomero,Murambi,Rugarama
66d9c38e0bc303fcbe4cfd20,Kigali city,Gasabo,Jabana,Bweramvura,Agatare
66d9c38e0bc303fcbe4cfd25,Kigali city,Gasabo,Jabana,Bweramvura,Nyakabingo
66d9c38e0bc303fcbe4cfd29,Kigali city,Gasabo,Jabana,Kabuye,Amakawa
66d9c38e0bc303fcbe4cfce5,Kigali city,Gasabo,Gatsata,Nyamabuye,Nyakanunga
66d9c38e0bc303fcbe4cfcf8,Kigali city,Gasabo,Gikomero,Gasagara,Bwingeyo
66d9c38e0bc303fcbe4cfcfe,Kigali city,Gasabo,Gikomero,Gicaca,Ruganda
66d9c38e0bc303fcbe4cfcc2,Kigali city,Gasabo,Bumbogo,Nyabikenke,Karama
66d9c38e0bc303fcbe4cfccc,Kigali city,Gasabo,Bumbogo,Nyagasozi,Kabuye
66d9c38e0bc303fcbe4cfcde,Kigali city,Gasabo,Gatsata,Nyamabuye,Hanika
66d9c38e0bc303fcbe4cfcee,Kigali city,Gasabo,Gatsata,Nyamugari,Akisoko
66d9c38e0bc303fcbe4cfd12,Kigali city,Gasabo,Gisozi,Musezero,Rwinyana
66d9c38e0bc303fcbe4cfd22,Kigali city,Gasabo,Jabana,Bweramvura,Gikingo
66d9c38e0bc303fcbe4cfd23,Kigali city,Gasabo,Jabana,Bweramvura,Gitega
66d9c38e0bc303fcbe4cfd2c,Kigali city,Gasabo,Jabana,Kabuye,Ihuriro
66d9c38e0bc303fcbe4cfcc4,Kigali city,Gasabo,Bumbogo,Nyabikenke,Kigara
66d9c38e0bc303fcbe4cfcc7,Kigali city,Gasabo,Bumbogo,Nyabikenke,Mbogo
66d9c38e0bc303fcbe4cfcd0,Kigali city,Gasabo,Gatsata,Karuruma,Akamamana
66d9c38e0bc303fcbe4cfcd2,Kigali city,Gasabo,Gatsata,Karuruma,Bigega
66d9c38e0bc303fcbe4cfcd5,Kigali city,Gasabo,Gatsata,Karuruma,Kumuyange
66d9c38e0bc303fcbe4cfcdb,Kigali city,Gasabo,Gatsata,Nyamabuye,Agakomeye
66d9c38e0bc303fcbe4cfce1,Kigali city,Gasabo,Gatsata,Nyamabuye,Mpakabavu
66d9c38e0bc303fcbe4cfcec,Kigali city,Gasabo,Gatsata,Nyamugari,Akamwunguzi
66d9c38e0bc303fcbe4cfcf1,Kigali city,Gasabo,Gatsata,Nyamugari,Bwiza
66d9c38e0bc303fcbe4cfcfc,Kigali city,Gasabo,Gikomero,Gicaca,Nyagasozi
66d9c38e0bc303fcbe4cfb54,Kigali city,Nyarugenge,Gitega,Gacyamo,Kivumu
66d9c38e0bc303fcbe4cfb64,Kigali city,Nyarugenge,Gitega,Kinyange,Uburezi
66d9c38e0bc303fcbe4cfb68,Kigali city,Nyarugenge,Gitega,Kinyange,Urugano
66d9c38e0bc303fcbe4cfb79,Kigali city,Nyarugenge,Kanyinya,Nzove,Bwiza
66d9c38e0bc303fcbe4cfb45,Kigali city,Nyarugenge,Gitega,Akabahizi,Ubukorikori
66d9c38e0bc303fcbe4cfb4e,Kigali city,Nyarugenge,Gitega,Akabeza,Gitwa
66d9c38e0bc303fcbe4cfb50,Kigali city,Nyarugenge,Gitega,Akabeza,Mpazi
66d9c38e0bc303fcbe4cfb52,Kigali city,Nyarugenge,Gitega,Gacyamo,Impuhwe
66d9c38e0bc303fcbe4cfb56,Kigali city,Nyarugenge,Gitega,Gacyamo,Urukundo
66d9c38e0bc303fcbe4cfb61,Kigali city,Nyarugenge,Gitega,Kinyange,Isano
66d9c38e0bc303fcbe4cfb63,Kigali city,Nyarugenge,Gitega,Kinyange,Ubumanzi
66d9c38e0bc303fcbe4cfb6c,Kigali city,Nyarugenge,Gitega,Kora,Kivumu
66d9c38e0bc303fcbe4cfb6f,Kigali city,Nyarugenge,Gitega,Kora,Rugano
66d9c38e0bc303fcbe4cfb75,Kigali city,Nyarugenge,Kanyinya,Nyamweru,Nyakirambi
66d9c38e0bc303fcbe4cfb78,Kigali city,Nyarugenge,Kanyinya,Nzove,Bibungo
66d9c38e0bc303fcbe4cfb40,Kigali city,Nyarugenge,Gitega,Akabahizi,Gihanga
66d9c38e0bc303fcbe4cfb55,Kigali city,Nyarugenge,Gitega,Gacyamo,Ubumwe
66d9c38e0bc303fcbe4cfb66,Kigali city,Nyarugenge,Gitega,Kinyange,Umucyo
66d9c38e0bc303fcbe4cfb6d,Kigali city,Nyarugenge,Gitega,Kora,Kora
66d9c38e0bc303fcbe4cfb8c,Kigali city,Nyarugenge,Kigali,Kigali,Murama
66d9c38e0bc303fcbe4cfb88,Kigali city,Nyarugenge,Kigali,Kigali,Kadobogo
66d9c38e0bc303fcbe4cfbae,Kigali city,Nyarugenge,Kigali,Rwesero,Akanyamirambo
66d9c38e0bc303fcbe4cfbbf,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Ntaraga
66d9c38e0bc303fcbe4cfbc6,Kigali city,Nyarugenge,Kimisagara,Katabaro,Akishuri
66d9c38e0bc303fcbe4cfbfd,Kigali city,Nyarugenge,Mageragere,Ntungamo,Nyabitare
66d9c38e0bc303fcbe4cfb82,Kigali city,Nyarugenge,Kanyinya,Taba,Nyarurama
66d9c38e0bc303fcbe4cfb94,Kigali city,Nyarugenge,Kigali,Mwendo,Birambo
66d9c38e0bc303fcbe4cfb9c,Kigali city,Nyarugenge,Kigali,Nyabugogo,Gakoni
66d9c38e0bc303fcbe4cfba6,Kigali city,Nyarugenge,Kigali,Ruriba,Misibya
66d9c38e0bc303fcbe4cfba9,Kigali city,Nyarugenge,Kigali,Ruriba,Ruharabuge
66d9c38e0bc303fcbe4cfbb0,Kigali city,Nyarugenge,Kigali,Rwesero,Makaga
66d9c38e0bc303fcbe4cfbc0,Kigali city,Nyarugenge,Kimisagara,Kamuhoza,Nunga
66d9c38e0bc303fcbe4cfbcd,Kigali city,Nyarugenge,Kimisagara,Katabaro,Ubusabane
66d9c38e0bc303fcbe4cfbcf,Kigali city,Nyarugenge,Kimisagara,Katabaro,Umurinzi
66d9c38e0bc303fcbe4cfbd5,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Bwiza
66d9c38e0bc303fcbe4cfbd8,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Gaseke
66d9c38e0bc303fcbe4cfbe2,Kigali city,Nyarugenge,Kimisagara,Kimisagara,Nyakabingo
66d9c38e0bc303fcbe4cfbee,Kigali city,Nyarugenge,Mageragere,Kavumu,Kavumu
66d9c38e0bc303fcbe4cfbf8,Kigali city,Nyarugenge,Mageragere,Mataba,Mageragere
66d9c38e0bc303fcbe4cfb80,Kigali city,Nyarugenge,Kanyinya,Taba,Kagaramira
66d9c38e0bc303fcbe4cfb91,Kigali city,Nyarugenge,Kigali,Mwendo,Akagugu
66d9c38e0bc303fcbe4cfb9b,Kigali city,Nyarugenge,Kigali,Mwendo,Umutekano
66d9c38e0bc303fcbe4cfbe9,Kigali city,Nyarugenge,Mageragere,Kankuba,Musave
66d9c38e0bc303fcbe4cfbed,Kigali city,Nyarugenge,Mageragere,Kavumu,Kankurimba
66d9c38e0bc303fcbe4cfbfe,Kigali city,Nyarugenge,Mageragere,Ntungamo,Nyarubande
66d9c38e0bc303fcbe4cfc1d,Kigali city,Nyarugenge,Muhima,Kabeza,Ikaze
66d9c38e0bc303fcbe4cfc4a,Kigali city,Nyarugenge,Nyakabanda,Nyakabanda I,Kokobe
66d9c38e0bc303fcbe4cfc57,Kigali city,Nyarugenge,Nyamirambo,Cyivugiza,Ingenzi
66d9c38e0bc303fcbe4cfc79,Kigali city,Nyarugenge,Nyarugenge,Agatare,Meraneza
66d9c38e0bc303fcbe4cfc84,Kigali city,Nyarugenge,Nyarugenge,Kiyovu,Ganza
66d9c38e0bc303fcbe4cfc94,Kigali city,Nyarugenge,Rwezamenyo,Kabuguru I,Muhoza
66d9c38e0bc303fcbe4cfc1b,Kigali city,Nyarugenge,Muhima,Kabasengerezi,Kabasengerezi
66d9c38e0bc303fcbe4cfc20,Kigali city,Nyarugenge,Muhima,Kabeza,Ituze
66d9c38e0bc303fcbe4cfc2c,Kigali city,Nyarugenge,Muhima,Rugenge,Ubumanzi
66d9c38e0bc303fcbe4cfc64,Kigali city,Nyarugenge,Nyamirambo,Mumena,Akanyana
66d9c38e0bc303fcbe4cfc6f,Kigali city,Nyarugenge,Nyamirambo,Rugarama,Munanira
66d9c38e0bc303fcbe4cfca0,Kigali city,Nyarugenge,Rwezamenyo,Rwezamenyo Ii,Amahoro
66d9c38e0bc303fcbe4cfcb5,Kigali city,Gasabo,Bumbogo,Ngara,Birembo
66d9c38e0bc303fcbe4cfc09,Kigali city,Nyarugenge,Mageragere,Nyarurenzi,Gikuyu
66d9c38e0bc303fcbe4cfc10,Kigali city,Nyarugenge,Mageragere,Runzenze,Runzenze
66d9c38e0bc303fcbe4cfc21,Kigali city,Nyarugenge,Muhima,Kabeza,Sangwa
66d9c38e0bc303fcbe4cfc23,Kigali city,Nyarugenge,Muhima,Nyabugogo,Abeza
66d9c38e0bc303fcbe4cfc26,Kigali city,Nyarugenge,Muhima,Nyabugogo,Rwezangoro
66d9c38e0bc303fcbe4cfc2d,Kigali city,Nyarugenge,Muhima,Tetero,Indamutsa
66d9c38e0bc303fcbe4cfc35,Kigali city,Nyarugenge,Muhima,Ubumwe,Isangano
66d9c38e0bc303fcbe4cfc37,Kigali city,Nyarugenge,Muhima,Ubumwe,Urugwiro
66d9c38e0bc303fcbe4cfc3c,Kigali city,Nyarugenge,Nyakabanda,Munanira I,Nyagasozi
66d9c38e0bc303fcbe4cfc42,Kigali city,Nyarugenge,Nyakabanda,Munanira Ii,Kigabiro
66d9c38e0bc303fcbe4cfc4e,Kigali city,Nyarugenge,Nyakabanda,Nyakabanda Ii,Ibuhoro
66d9c38e0bc303fcbe4cfc4f,Kigali city,Nyarugenge,Nyakabanda,Nyakabanda Ii,Kabeza
66d9c38e0bc303fcbe4cfc63,Kigali city,Nyarugenge,Nyamirambo,Gasharu,Rwintare
66d9c38e0bc303fcbe4cfc74,Kigali city,Nyarugenge,Nyamirambo,Rugarama,Rusisiro
66d9c38e0bc303fcbe4cfc76,Kigali city,Nyarugenge,Nyarugenge,Agatare,Agatare
66d9c38e0bc303fcbe4cfc7c,Kigali city,Nyarugenge,Nyarugenge,Agatare,Umurava
66d9c38e0bc303fcbe4cfc8c,Kigali city,Nyarugenge,Nyarugenge,Kiyovu,Rugunga
66d9c38e0bc303fcbe4cfc91,Kigali city,Nyarugenge,Nyarugenge,Rwampara,Rwampara
66d9c38e0bc303fcbe4cfc93,Kigali city,Nyarugenge,Nyarugenge,Rwampara,Umuganda
66d9c38e0bc303fcbe4cfc96,Kigali city,Nyarugenge,Rwezamenyo,Kabuguru I,Mumararungu
66d9c38e0bc303fcbe4cfc98,Kigali city,Nyarugenge,Rwezamenyo,Kabuguru Ii,Buhoro
66d9c38e0bc303fcbe4cfc9c,Kigali city,Nyarugenge,Rwezamenyo,Rwezamenyo I,Abatarushwa
66d9c38e0bc303fcbe4cfcb6,Kigali city,Gasabo,Bumbogo,Ngara,Gisasa
66d9c38e0bc303fcbe4cfcb9,Kigali city,Gasabo,Bumbogo,Ngara,Uwaruraza
66d9c38e0bc303fcbe4cfcbe,Kigali city,Gasabo,Bumbogo,Nkuzuzu,Kityazo
66d9c38e0bc303fcbe4cfc08,Kigali city,Nyarugenge,Mageragere,Nyarurenzi,Ayabaramba
66d9c38e0bc303fcbe4cfc12,Kigali city,Nyarugenge,Muhima,Amahoro,Amahoro
66d9c38e0bc303fcbe4cfc1c,Kigali city,Nyarugenge,Muhima,Kabeza,Hirwa
66d9c38e0bc303fcbe4cfc22,Kigali city,Nyarugenge,Muhima,Kabeza,Umwezi
66d9c38e0bc303fcbe4cfc3e,Kigali city,Nyarugenge,Nyakabanda,Munanira Ii,Gasiza
66d9c38e0bc303fcbe4cfc59,Kigali city,Nyarugenge,Nyamirambo,Cyivugiza,Karisimbi
66d9c38e0bc303fcbe4cfc60,Kigali city,Nyarugenge,Nyamirambo,Cyivugiza,Shema
66d9c38e0bc303fcbe4cfc88,Kigali city,Nyarugenge,Nyarugenge,Kiyovu,Inyarurembo
66d9c38e0bc303fcbe4cfca2,Kigali city,Nyarugenge,Rwezamenyo,Rwezamenyo Ii,Urumuri
66d9c38e0bc303fcbe4cfca7,Kigali city,Gasabo,Bumbogo,Kinyaga,Rubungo
66d9c38e0bc303fcbe4cfcc0,Kigali city,Gasabo,Bumbogo,Nyabikenke,Gikumba
66d9c38e0bc303fcbe4cfcd8,Kigali city,Gasabo,Gatsata,Karuruma,Rugoro
66d9c38e0bc303fcbe4cfcdd,Kigali city,Gasabo,Gatsata,Nyamabuye,Gisiza
66d9c38e0bc303fcbe4cfd2e,Kigali city,Gasabo,Jabana,Kabuye,Karuruma
66d9c38e0bc303fcbe4cfd34,Kigali city,Gasabo,Jabana,Kidashya,Agasekabuye
66d9c38e0bc303fcbe4cfd3d,Kigali city,Gasabo,Jabana,Ngiryi,Kiberinka
66d9c38e0bc303fcbe4cfcd3,Kigali city,Gasabo,Gatsata,Karuruma,Busasamana
66d9c38e0bc303fcbe4cfcd4,Kigali city,Gasabo,Gatsata,Karuruma,Kingasire
66d9c38e0bc303fcbe4cfcda,Kigali city,Gasabo,Gatsata,Karuruma,Tetero
66d9c38e0bc303fcbe4cfce2,Kigali city,Gasabo,Gatsata,Nyamabuye,Musango
66d9c38e0bc303fcbe4cfcef,Kigali city,Gasabo,Gatsata,Nyamugari,Amarembo
66d9c38e0bc303fcbe4cfcf0,Kigali city,Gasabo,Gatsata,Nyamugari,Amizero
66d9c38e0bc303fcbe4cfcfb,Kigali city,Gasabo,Gikomero,Gicaca,Ntaganzwa
66d9c38e0bc303fcbe4cfd0e,Kigali city,Gasabo,Gisozi,Musezero,Gasave
66d9c38e0bc303fcbe4cfd11,Kigali city,Gasabo,Gisozi,Musezero,Nyakariba
66d9c38e0bc303fcbe4cfd19,Kigali city,Gasabo,Jabana,Akamatamu,Akamatamu
66d9c38e0bc303fcbe4cfd1f,Kigali city,Gasabo,Jabana,Bweramvura,Agakenke
66d9c38e0bc303fcbe4cfd26,Kigali city,Gasabo,Jabana,Bweramvura,Nyarurama
66d9c38e0bc303fcbe4cfd28,Kigali city,Gasabo,Jabana,Bweramvura,Taba
66d9c38e0bc303fcbe4cfd2b,Kigali city,Gasabo,Jabana,Kabuye,Buliza
66d9c38e0bc303fcbe4cfd31,Kigali city,Gasabo,Jabana,Kabuye,Rebero
66d9c38e0bc303fcbe4cfd32,Kigali city,Gasabo,Jabana,Kabuye,Rugarama
66d9c38e0bc303fcbe4cfd3c,Kigali city,Gasabo,Jabana,Ngiryi,Jurwe
66d9c38e0bc303fcbe4cfce0,Kigali city,Gasabo,Gatsata,Nyamabuye,Kibaya
66d9c38e0bc303fcbe4cfcea,Kigali city,Gasabo,Gatsata,Nyamabuye,Uwagatovu
66d9c38e0bc303fcbe4cfceb,Kigali city,Gasabo,Gatsata,Nyamugari,Agataramo
66d9c38e0bc303fcbe4cfd16,Kigali city,Gasabo,Gisozi,Ruhango,Ntora
66d9c38e0bc303fcbe4cfd1c,Kigali city,Gasabo,Jabana,Akamatamu,Nyacyonga
66d9c38e0bc303fcbe4cfd27,Kigali city,Gasabo,Jabana,Bweramvura,Rugogwe
66d9c38e0bc303fcbe4cfd3e,Kigali city,Gasabo,Jabana,Ngiryi,Nyakirehe
66d9c38e0bc303fcbe4cfd45,Kigali city,Gasabo,Jali,Agateko,Byimana
66d9c38e0bc303fcbe4cfd4a,Kigali city,Gasabo,Jali,Buhiza,Akabande
66d9c38e0bc303fcbe4cfd4e,Kigali city,Gasabo,Jali,Muko,Gahinga
66d9c38e0bc303fcbe4cfd61,Kigali city,Gasabo,Jali,Nyamitanga,Agatare
66d9c38e0bc303fcbe4cfd68,Kigali city,Gasabo,Kacyiru,Kamatamu,Itetero
66d9c38e0bc303fcbe4cfd70,Kigali city,Gasabo,Kacyiru,Kamutwa,Agasaro
66d9c38e0bc303fcbe4cfd80,Kigali city,Gasabo,Kacyiru,Kibaza,Kabagari
66d9c38e0bc303fcbe4cfd83,Kigali city,Gasabo,Kacyiru,Kibaza,Urukundo
66d9c38e0bc303fcbe4cfd99,Kigali city,Gasabo,Kimihurura,Rugando,Marembo
66d9c38e0bc303fcbe4cfda5,Kigali city,Gasabo,Kimironko,Bibare,Intashyo
66d9c38e0bc303fcbe4cfda8,Kigali city,Gasabo,Kimironko,Bibare,Inyange
66d9c38e0bc303fcbe4cfdab,Kigali city,Gasabo,Kimironko,Kibagabaga,Akintwari
66d9c38e0bc303fcbe4cfdb7,Kigali city,Gasabo,Kimironko,Kibagabaga,Rukurazo
66d9c38e0bc303fcbe4cfd41,Kigali city,Gasabo,Jabana,Ngiryi,Rwanyanza
66d9c38e0bc303fcbe4cfd50,Kigali city,Gasabo,Jali,Muko,Umunyinya
66d9c38e0bc303fcbe4cfd67,Kigali city,Gasabo,Kacyiru,Kamatamu,Gataba
66d9c38e0bc303fcbe4cfd72,Kigali city,Gasabo,Kacyiru,Kamutwa,Inkingi
66d9c38e0bc303fcbe4cfd77,Kigali city,Gasabo,Kacyiru,Kamutwa,Umutekano
66d9c38e0bc303fcbe4cfd88,Kigali city,Gasabo,Kimihurura,Kamukina,Ituze
66d9c38e0bc303fcbe4cfd95,Kigali city,Gasabo,Kimihurura,Kimihurura,Umutekano
66d9c38e0bc303fcbe4cfdb5,Kigali city,Gasabo,Kimironko,Kibagabaga,Rindiro
66d9c38e0bc303fcbe4cfd86,Kigali city,Gasabo,Kimihurura,Kamukina,Isangano
